date_key,rows,weighted_events,missing_distance_share,imputed_distance_share,invalid_lead_time_share,invalid_stay_share,zero_party_share,quality_issue_share
2014-03-07,60643,87026,0.346948534867998,0.13417871807133552,0.0010553567600547467,0.004237916989594842,0.002852761242022987,0.35125241165509624
2014-03-08,48339,70715,0.33869132584455613,0.14400380645027824,0.0009929870291069322,0.0034133929125550796,0.003247895074370591,0.34245640166325325
2014-03-09,56059,81844,0.3250860700333577,0.1350184626910933,0.0012308460728874936,0.004174173638488022,0.0019265416793021637,0.32950998055619973
2014-06-30,82116,117959,0.34665595011934336,0.13402990890934774,0.0006454284183350382,0.004043061035608164,0.0018510399922061474,0.35055287641872473
2014-07-01,79541,117333,0.34238945952401906,0.1320325366791969,0.00041488037615820773,0.014168793452433336,0.0013577903219723162,0.3513533900755585
2014-07-03,81216,117303,0.3719956658786446,0.12487687155240347,0.0005171394799054373,0.006144109535066982,0.0010835303388494878,0.3761327817178881
2014-07-07,102745,147150,0.34919460801012214,0.1302253151004915,0.000739695362304735,0.007854396807630542,0.0017616429023310136,0.3551024380748455
2014-04-23,66827,95520,0.32615559579211995,0.1291543837071842,0.0005087763927753752,0.002364313825250273,0.0010474808086551842,0.3285199096173702
2014-04-25,52310,75207,0.3321735805773275,0.12035939590900402,0.0005352705027719365,0.0025425348881666985,0.0014146434716115466,0.3352513859682661
2014-04-26,46468,67115,0.3413962296634243,0.12113712662477404,0.0006456055780321942,0.003464749935439442,0.0006886459499010071,0.34460273736765085
2014-04-27,57029,82214,0.35097932630766804,0.12467341177295761,0.0005085132125760578,0.0029458696452681968,0.0016833540830103982,0.3538024513843834
2014-04-28,66755,94879,0.32360122837240657,0.12767582952587822,0.0004194442363867875,0.002861208898209872,0.0015279754325518689,0.32662721893491126
2014-04-29,67765,96532,0.3283848594407142,0.1277503135837084,0.00029513760790968787,0.0026709953515826755,0.0016232568435032835,0.331424776802184
2014-04-30,61087,87296,0.3105898145268224,0.1254112986396451,0.0006220636141895984,0.0025046245518686463,0.0011131664674971762,0.31299621850802956
2014-05-01,59352,85974,0.3212360156355304,0.13303679741205013,0.0004886103248416229,0.0026452352069011994,0.0016174686615446825,0.3246899851732039
2013-10-15,34322,48343,0.34435638948779207,0.13265543965969348,0.00101975409358429,0.0032340772682244623,0.003204941436979197,0.3489015791620535
2013-10-16,34568,48838,0.3519729229345059,0.13827817634806758,0.0013307104836843323,0.00428141633881046,0.0029507058551261284,0.3567171950937283
2013-10-17,31857,45687,0.36692092789653763,0.13409925605047557,0.0008475374329032866,0.0036412719339548607,0.0020089776187337165,0.3702796873528581
2013-10-18,27029,38640,0.36508934847756114,0.13618705834474085,0.001886862259055089,0.005364608383587998,0.0024048244478153094,0.36964001627881166
2013-10-19,24317,35351,0.3636961796274211,0.12534440926101081,0.001973927704897808,0.007648969856479006,0.0032076325204589383,0.3709339145453798
2013-10-20,29642,43289,0.38000134943661024,0.13855340395384927,0.002766345050941232,0.006106200661223939,0.0013157006949598544,0.3846231698265974
2013-10-24,30868,44383,0.36607489957237266,0.13629000907088246,0.0013282363612802902,0.004017105092652585,0.0022353246080082934,0.3698004405857198
2013-10-26,25032,36623,0.370845317992969,0.13071268775966763,0.0014381591562799617,0.0044742729306487695,0.0050335570469798654,0.37643815915628
2013-10-27,28137,41093,0.37256992572058145,0.1389273909798486,0.001777019582755802,0.005615381881508334,0.0014926964495148736,0.37697693428581586
2013-10-28,35209,50748,0.34326450623420146,0.13397142775994775,0.0009656621886449488,0.004345479848902269,0.0023005481553012015,0.3478087988866483
2013-10-29,34439,49627,0.35933099102761407,0.13464386306222598,0.0012776213014315165,0.004297453468451465,0.002526205755103226,0.3643253288423009
2013-10-30,30781,44322,0.3551541535362724,0.12861830349891168,0.0008771644845846463,0.003833533673369936,0.0030863194827978296,0.35966992625320815
2014-09-01,87545,126723,0.4028785196184819,0.1375521160546005,0.0005597121480381518,0.005677080358672683,0.002193157804557656,0.40827003255468614
2014-09-02,102664,147100,0.37523377230577415,0.1311365230265721,0.0006039117899166212,0.004977402010441829,0.0021039507519675835,0.37963648406452116
2014-09-04,93853,134999,0.37051559353457003,0.1341779165290401,0.0006499525854261451,0.005263550445910093,0.0017367585479419944,0.3750865715533867
2014-10-29,95733,133162,0.3759309746900233,0.12460697982931696,0.0008461032245934004,0.0023920696102702308,0.0012430405398347487,0.378135021361495
2014-10-31,74406,103894,0.3976292234497218,0.1263204580275784,0.0007795070290030374,0.0026073166142515387,0.0020697255597666854,0.40031717872214606
2014-01-10,37234,54791,0.3751678573346941,0.13675672772197453,0.0012085728097974968,0.003921147338454101,0.0032765751732287693,0.37992157705323093
2014-01-12,39007,58988,0.38477709129130666,0.14705052939216037,0.0007947291511779937,0.004640192785910221,0.004281282846668547,0.39028892250108954
2014-01-15,42188,61796,0.3436522233810562,0.12150374514079833,0.0012325779842609272,0.004053285294396511,0.002441452545747606,0.3472077367971935
2014-01-18,32623,49021,0.39695920056401923,0.13818471630444779,0.0008582901633816633,0.0035864267541305212,0.0057628053827054534,0.4022315544247923
2014-01-20,43490,63336,0.3662221200275925,0.14152678776730282,0.0013106461255461025,0.004759714876983214,0.002460335709358473,0.37047597148769834
2014-11-25,95025,132588,0.39544330439358066,0.12894501446987636,0.000768218889765851,0.002820310444619837,0.0007787424362009997,0.3974848724019995
2014-11-26,90996,127841,0.4028418831596993,0.12636819200843993,0.000582443184315794,0.002307793749175788,0.0009121280056266209,0.40510571893270036
2014-11-27,73428,103043,0.4595658331971455,0.13501661491529118,0.0008579833306095767,0.0026556626899820234,0.000749033066405186,0.4612681810753391
2014-11-30,87502,122825,0.3843912139151105,0.12397430915864781,0.0006057004411327741,0.002811364311672876,0.000902836506594135,0.3866311627162808
2014-08-09,70393,101989,0.3859190544514369,0.12661770346483314,0.0003693549074481838,0.004844231670762718,0.0021735115707527735,0.39016663588709105
2014-08-13,106200,152262,0.3409792843691149,0.13261770244821092,0.0005178907721280603,0.0041525423728813555,0.00243879472693032,0.3455178907721281
2014-12-28,100729,139478,0.36964528586603657,0.1374877145608514,0.000794210207586693,0.0019358873809925642,0.0013997954908715464,0.37136276543994284
2014-12-29,121719,166937,0.35143239757145556,0.1308094874259565,0.0008872895768121657,0.001881382528610981,0.0014130908075156714,0.35338772089813425
2013-11-01,24109,34646,0.35737691318594716,0.13542660417271557,0.0014102617279853997,0.004687046331245593,0.0036915674644323695,0.36276909038118543
2013-11-05,31159,45411,0.3639718861324176,0.14474148721075772,0.0009948971404730575,0.0033056259828620946,0.003273532526717802,0.368079848518887
2013-11-06,30530,44020,0.35499508679986896,0.13121519816573862,0.0010809040288241075,0.004192597445135932,0.002751392073370455,0.35994104159842777
2013-11-09,22930,33691,0.36812036633231576,0.1272132577409507,0.002093327518534671,0.006149149585695595,0.003706934147405146,0.3747492368076755
2013-11-10,26422,38450,0.37612595564302476,0.14760426916963137,0.0023086821588070546,0.004957989554159412,0.0034440996139580653,0.3817651956702748
2013-11-12,31562,45547,0.34909067866421645,0.13243774158798555,0.0010138774475635258,0.004308979152144984,0.0027564793105633355,0.35314618845447054
2013-11-13,31287,45459,0.34867516860037717,0.13225940486464027,0.0009269025473838975,0.004123118228018027,0.0028765941125707163,0.3535014542781347
2013-11-15,24918,35813,0.36583995505257244,0.1295047756641785,0.0013243438478208523,0.004735532546753351,0.002608556063889558,0.37113733044385583
2013-11-17,27950,41241,0.3547763864042934,0.13273703041144902,0.0013237924865831842,0.004364937388193203,0.0013953488372093023,0.3588550983899821
2013-03-13,35050,61467,0.33469329529243935,0.132867332382311,0.0034522111269614836,0.012325249643366619,0.0012268188302425108,0.3434522111269615
2013-03-16,27495,49379,0.36235679214402616,0.13955264593562466,0.004728132387706856,0.014620840152755046,0.0023276959447172214,0.37424986361156576
2013-03-17,33174,60173,0.37478145535660456,0.15512148067763912,0.003587146560559474,0.014951468017121843,0.0008138903960933261,0.3856634713932598
2013-03-18,35703,62328,0.34523709492199534,0.1371593423521833,0.004509424978293141,0.011679690782287203,0.002128672660560737,0.3551802369548777
2013-03-21,32519,56563,0.35622251606752975,0.13266090593191673,0.004305175435899013,0.01285402380146991,0.0016605676681324764,0.36606291706387034
2013-03-22,28565,49280,0.3514440749168563,0.12651846665499739,0.004025905828811483,0.011412567827761247,0.0018204095921582357,0.3603360756170138
2013-03-23,27488,49107,0.3625945867287544,0.13511350407450523,0.003019499417927823,0.011204889406286379,0.0014915599534342258,0.370197904540163
2013-03-25,34975,60848,0.3451894210150107,0.1361829878484632,0.004403145103645461,0.013809864188706219,0.001343817012151537,0.35553967119370977
2013-03-26,33437,58072,0.3610670813769178,0.1334748930825134,0.0038280946257140294,0.012441307533570596,0.0022131172054909234,0.37102610880162695
2014-12-01,123826,175644,0.34555747581283414,0.12339896306106957,0.00054108184064736,0.0023904511168898294,0.0007752814433156203,0.3480286854134027
2014-12-03,113529,156694,0.3450660183741599,0.12543050674277056,0.000634199191396031,0.0024046719340432843,0.0009512987870940465,0.3477085150049767
2014-11-02,87002,121421,0.3815199650582745,0.1290659984827935,0.0008850371255833199,0.0032527987862347994,0.0019424840808257282,0.38526700535619873
2014-11-05,105028,144944,0.34754541646037246,0.12402406977187036,0.0007997867235403892,0.0029801576722397836,0.0013234566020489775,0.3509064249533458
2014-03-20,56068,80703,0.32854747806235285,0.13292787329671113,0.000588571020903189,0.003032032531925519,0.0019262324320468004,0.3321502461296997
2014-03-24,63199,90695,0.32831215683792464,0.13669520087343154,0.0008069747939049668,0.0038133514770803336,0.0018987642209528633,0.3323628538426241
